date,description,amount,gst_rate,vendor_state,business_state,amount_inclusive_gst,category
2024-04-13,SINV-04-01868 Acme Retail Pvt Ltd monthly supply,17331.75,0,KA,KA,false,sales
2024-08-08,SINV-08-01869 Orbit Fashion House project billing,63938.18,18,DL,KA,true,sales
2024-09-23,SINV-09-01870 Metro Hypermart project billing,44479.52,12,GJ,KA,true,sales
2024-04-22,SINV-04-01871 Prime Hardware distribution lot,75224.26,18,TN,KA,true,sales
2025-01-01,SINV-01-01872 DigiServe Solutions distribution lot,74422.78,18,KA,KA,false,sales
2024-10-12,SINV-10-01873 Bluecart Traders monthly supply,112670.6,18,KA,KA,true,sales
2024-08-04,SINV-08-01874 DigiServe Solutions monthly supply,111225.5,18,DL,KA,true,sales
2024-09-06,SINV-09-01875 Riverfront Wholesale monthly supply,126488.53,18,TS,KA,true,sales
2024-06-05,SINV-06-01876 Sunrise Superstore project billing,98152.28,18,MH,KA,false,sales
2024-11-24,SINV-11-01877 Indus Office Supplies monthly supply,50051.82,18,DL,KA,false,sales
2025-01-25,SINV-01-01878 DigiServe Solutions bulk order,62659.63,18,KA,KA,false,sales
2024-08-27,SINV-08-01879 Trinity Healthcare bulk order,17847.35,12,TN,KA,true,sales
2024-12-05,SINV-12-01880 Horizon Pharma distribution lot,97528.16,0,KA,KA,false,sales
2024-09-02,SINV-09-01881 Fresh Basket Mart distribution lot,121555.6,12,TS,KA,true,sales
2024-05-30,SINV-05-01882 DigiServe Solutions monthly supply,18669.88,5,TN,KA,false,sales
2024-12-11,SINV-12-01883 Lotus Enterprises invoice settlement,55171.75,18,TS,KA,false,sales
2025-01-04,SINV-01-01884 DigiServe Solutions monthly supply,7797.75,18,KA,KA,true,sales
2024-05-15,SINV-05-01885 Indus Office Supplies bulk order,99032.72,18,MH,KA,true,sales
2024-06-01,SINV-06-01886 Acme Retail Pvt Ltd project billing,75995.35,5,DL,KA,true,sales
2025-01-11,SINV-01-01887 Indus Office Supplies monthly supply,143288.59,18,GJ,KA,true,sales
2024-04-21,SINV-04-01888 Horizon Pharma invoice settlement,39292.03,12,KA,KA,false,sales
2024-12-18,SINV-12-01889 Acme Retail Pvt Ltd invoice settlement,88277.83,5,MH,KA,true,sales
2024-12-02,SINV-12-01890 Growthline Agencies project billing,63690.95,5,TS,KA,true,professional_receipts
2025-02-16,SINV-02-01891 Riverfront Wholesale bulk order,13201.27,18,KA,KA,true,sales
2024-12-01,SINV-12-01892 QuickShop Chain distribution lot,13442.9,18,TS,KA,true,sales
2024-10-03,SINV-10-01893 Horizon Pharma distribution lot,52282.95,18,KA,KA,false,professional_receipts
2024-07-08,SINV-07-01894 Lotus Enterprises bulk order,76788.47,12,TN,KA,false,sales
2025-02-09,SINV-02-01895 QuickShop Chain project billing,81640.02,18,GJ,KA,false,sales
2024-08-26,SINV-08-01896 Prime Hardware bulk order,65502.79,18,TS,KA,true,sales
2024-04-21,SINV-04-01897 Lotus Enterprises invoice settlement,41330.35,12,DL,KA,true,sales
2024-12-31,SINV-12-01898 Trinity Healthcare distribution lot,40247.38,12,TS,KA,false,sales
2025-01-27,SINV-01-01899 Riverfront Wholesale distribution lot,90432.36,18,DL,KA,true,sales
2024-05-17,SINV-05-01900 Prime Hardware invoice settlement,79957.44,18,DL,KA,true,professional_receipts
2025-01-30,SINV-01-01901 QuickShop Chain bulk order,129959.68,12,DL,KA,true,sales
2024-09-04,SINV-09-01902 Growthline Agencies distribution lot,77779.45,18,TS,KA,true,sales
2025-03-04,SINV-03-01903 Growthline Agencies invoice settlement,131679.06,18,MH,KA,true,sales
2025-03-18,SINV-03-01904 Lotus Enterprises project billing,82872.16,18,MH,KA,true,sales
2024-05-31,SINV-05-01905 Jupiter Foods bulk order,27702.39,18,TS,KA,false,sales
2024-12-11,SINV-12-01906 Lotus Enterprises project billing,69251.9,12,DL,KA,true,sales
2024-06-14,SINV-06-01907 Indus Office Supplies distribution lot,33435.62,18,KA,KA,false,sales
2024-05-05,SINV-05-01908 Growthline Agencies project billing,39782.91,18,GJ,KA,true,sales
2024-08-20,SINV-08-01909 QuickShop Chain distribution lot,31742.92,18,GJ,KA,true,sales
2024-05-26,SINV-05-01910 Prime Hardware monthly supply,48214.67,18,KA,KA,true,sales
2024-05-06,SINV-05-01911 Indus Office Supplies bulk order,71468.01,5,KA,KA,true,professional_receipts
2025-03-05,SINV-03-01912 Sunrise Superstore invoice settlement,16150.42,0,TN,KA,false,sales
2024-08-02,SINV-08-01913 Horizon Pharma invoice settlement,76448.51,12,MH,KA,false,sales
2024-06-17,SINV-06-01914 Acme Retail Pvt Ltd distribution lot,48731.56,18,MH,KA,true,sales
2025-01-03,SINV-01-01915 Trinity Healthcare invoice settlement,22148.48,0,TN,KA,false,sales
2024-06-03,SINV-06-01916 DigiServe Solutions bulk order,58558.38,12,MH,KA,true,sales
2024-08-22,SINV-08-01917 DigiServe Solutions distribution lot,84717.3,0,TN,KA,false,sales
2024-07-19,SINV-07-01918 Horizon Pharma distribution lot,12544.65,5,GJ,KA,false,sales
2024-10-12,SINV-10-01919 Acme Retail Pvt Ltd project billing,35786.1,18,DL,KA,false,sales
2024-09-12,SINV-09-01920 Acme Retail Pvt Ltd invoice settlement,77915.63,18,MH,KA,false,sales
2025-03-27,SINV-03-01921 CityMed Distributors bulk order,103980.16,18,MH,KA,true,sales
2024-09-08,SINV-09-01922 Lotus Enterprises project billing,38909.08,18,TN,KA,true,sales
2024-04-13,SINV-04-01923 Sunrise Superstore distribution lot,98508.1,12,GJ,KA,true,sales
2024-09-24,SINV-09-01924 Lotus Enterprises monthly supply,62642.29,12,TN,KA,false,sales
2024-08-09,SINV-08-01925 Lotus Enterprises bulk order,47407.86,12,MH,KA,false,sales
2025-01-25,SINV-01-01926 QuickShop Chain invoice settlement,101742.41,18,KA,KA,false,sales
2024-07-27,SINV-07-01927 CityMed Distributors invoice settlement,25897.84,18,KA,KA,true,sales
2024-12-25,SINV-12-01928 Indus Office Supplies bulk order,38411.22,18,MH,KA,false,sales
2024-10-27,SINV-10-01929 Jupiter Foods project billing,10680.42,5,TS,KA,false,sales
2024-06-30,SINV-06-01930 Jupiter Foods bulk order,117896.97,18,GJ,KA,false,sales
2025-03-31,SINV-03-01931 CityMed Distributors monthly supply,14935.01,0,TN,KA,false,sales
2025-01-09,SINV-01-01932 Lotus Enterprises monthly supply,21208.03,18,DL,KA,false,sales
2024-06-27,SINV-06-01933 Indus Office Supplies bulk order,5944.78,18,KA,KA,true,sales
2024-11-27,SINV-11-01934 Evergreen Stores invoice settlement,37920.34,18,TN,KA,true,sales
2024-08-04,SINV-08-01935 Orbit Fashion House monthly supply,16757.82,5,KA,KA,true,sales
2024-10-11,SINV-10-01936 Evergreen Stores distribution lot,58944.66,0,GJ,KA,false,sales
2025-01-03,SINV-01-01937 Metro Hypermart project billing,70399.95,18,GJ,KA,true,sales
2024-10-25,SINV-10-01938 Indus Office Supplies monthly supply,61879.9,18,MH,KA,true,sales
2024-05-08,SINV-05-01939 Trinity Healthcare distribution lot,124653.3,18,TN,KA,true,sales
2024-09-01,SINV-09-01940 Lotus Enterprises bulk order,62184.65,0,TN,KA,false,sales
2025-01-28,SINV-01-01941 Evergreen Stores distribution lot,46600.07,18,DL,KA,true,sales
2024-12-06,SINV-12-01942 Metro Hypermart distribution lot,59487.58,18,KA,KA,false,sales
2024-08-04,SINV-08-01943 Evergreen Stores distribution lot,136333.04,18,TS,KA,true,professional_receipts
2024-11-08,SINV-11-01944 CityMed Distributors distribution lot,54232.64,18,KA,KA,true,sales
2024-09-28,SINV-09-01945 Kite Logistics bulk order,121215.36,5,TS,KA,true,sales
2025-03-31,SINV-03-01946 Riverfront Wholesale monthly supply,6186.58,12,TN,KA,true,sales
2024-10-24,SINV-10-01947 Kite Logistics monthly supply,69485.06,18,GJ,KA,true,sales
2025-01-25,SINV-01-01948 DigiServe Solutions project billing,112590.09,18,TS,KA,true,sales
2025-01-15,SINV-01-01949 QuickShop Chain distribution lot,121095.86,0,TS,KA,false,sales
2025-02-20,SINV-02-01950 Indus Office Supplies invoice settlement,100651.24,5,TN,KA,true,sales
2024-07-22,SINV-07-01951 Bluecart Traders bulk order,3984.05,0,TN,KA,false,sales
2024-06-17,SINV-06-01952 Nova Wellness bulk order,33755.62,18,KA,KA,false,sales
2024-08-14,SINV-08-01953 Prime Hardware distribution lot,29339.07,18,KA,KA,false,sales
2024-05-11,SINV-05-01954 Orbit Fashion House distribution lot,44485.3,18,DL,KA,false,sales
2025-01-21,SINV-01-01955 Riverfront Wholesale invoice settlement,112912.43,18,GJ,KA,false,sales
2024-06-19,SINV-06-01956 Sunrise Superstore bulk order,43274.34,18,KA,KA,true,sales
2024-11-09,SINV-11-01957 Prime Hardware distribution lot,131759.77,12,KA,KA,true,sales
2025-01-28,SINV-01-01958 Jupiter Foods bulk order,34061.18,18,MH,KA,false,sales
2024-11-24,SINV-11-01959 Evergreen Stores distribution lot,103756.53,18,TN,KA,true,sales
2025-01-16,SINV-01-01960 Kite Logistics monthly supply,36070.2,12,DL,KA,true,sales
2024-04-30,SINV-04-01961 Nova Wellness invoice settlement,65419.84,18,DL,KA,true,sales
2024-05-31,SINV-05-01962 Jupiter Foods project billing,123413.32,12,MH,KA,true,sales
2024-10-25,SINV-10-01963 Nova Wellness bulk order,44358.89,18,GJ,KA,true,sales
2024-09-15,SINV-09-01964 Sunrise Superstore monthly supply,14170.91,12,MH,KA,true,sales
2025-01-02,SINV-01-01965 Nova Wellness bulk order,13808.59,18,KA,KA,false,sales
2024-04-02,SINV-04-01966 Prime Hardware invoice settlement,18851.7,5,TS,KA,false,sales
2025-01-18,SINV-01-01967 CityMed Distributors monthly supply,111877.77,0,GJ,KA,false,sales
2024-04-01,SINV-04-01968 Growthline Agencies invoice settlement,112389.38,18,GJ,KA,false,sales
2024-08-28,SINV-08-01969 Trinity Healthcare distribution lot,13311.82,18,GJ,KA,true,sales
2024-08-12,SINV-08-01970 Fresh Basket Mart invoice settlement,104126.72,18,KA,KA,true,sales
2024-10-19,SINV-10-01971 Kite Logistics project billing,87626.32,18,DL,KA,false,sales
2024-08-29,SINV-08-01972 Metro Hypermart invoice settlement,116485.89,18,MH,KA,false,sales
2024-08-02,SINV-08-01973 Orbit Fashion House monthly supply,22590.05,5,MH,KA,true,sales
2024-05-26,SINV-05-01974 Orbit Fashion House invoice settlement,95591.26,5,GJ,KA,true,sales
2024-08-01,SINV-08-01975 Prime Hardware project billing,20674.5,18,TS,KA,true,sales
2025-01-26,SINV-01-01976 Jupiter Foods distribution lot,33272.52,18,MH,KA,true,sales
2024-09-24,SINV-09-01977 CityMed Distributors distribution lot,105537.37,0,TN,KA,false,sales
2025-03-04,SINV-03-01978 Metro Hypermart distribution lot,127635.13,18,TS,KA,true,sales
2024-09-09,SINV-09-01979 Sunrise Superstore invoice settlement,25035.33,18,TN,KA,false,sales
2024-05-18,SINV-05-01980 Prime Hardware project billing,51310.11,18,GJ,KA,true,sales
2024-12-10,SINV-12-01981 Indus Office Supplies invoice settlement,107139.38,18,TS,KA,true,sales
2024-09-23,SINV-09-01982 Trinity Healthcare project billing,3175.56,12,MH,KA,true,sales
2024-07-18,SINV-07-01983 Evergreen Stores project billing,83186.54,12,TN,KA,false,sales
2024-12-27,SINV-12-01984 Sunrise Superstore monthly supply,91447.05,18,TN,KA,true,sales
2025-01-28,SINV-01-01985 Riverfront Wholesale monthly supply,139559.6,12,TN,KA,true,sales
2025-01-27,SINV-01-01986 CityMed Distributors project billing,110083.71,18,GJ,KA,false,sales
2024-07-28,SINV-07-01987 Kite Logistics monthly supply,35170.13,18,MH,KA,true,sales
2025-03-09,SINV-03-01988 Sunrise Superstore bulk order,39208.2,12,TN,KA,true,professional_receipts
2024-04-02,SINV-04-01989 Nova Wellness project billing,11822.95,0,TN,KA,false,sales
2024-04-09,SINV-04-01990 QuickShop Chain project billing,92261.89,18,TS,KA,false,sales
2024-04-27,SINV-04-01991 Prime Hardware monthly supply,33799.07,18,MH,KA,true,sales
2024-10-17,SINV-10-01992 Riverfront Wholesale monthly supply,28569.57,18,DL,KA,true,professional_receipts
2025-02-26,SINV-02-01993 Horizon Pharma invoice settlement,5940.87,18,MH,KA,true,sales
2025-03-03,SINV-03-01994 Jupiter Foods bulk order,53408.02,18,DL,KA,false,sales
2024-05-20,SINV-05-01995 Jupiter Foods monthly supply,77206.24,12,KA,KA,true,sales
2024-08-01,SINV-08-01996 CityMed Distributors monthly supply,99817.25,18,TN,KA,false,sales
2024-09-20,SINV-09-01997 DigiServe Solutions distribution lot,123676.9,18,TS,KA,true,sales
2025-02-09,SINV-02-01998 Indus Office Supplies bulk order,54447.25,18,GJ,KA,true,sales
2024-08-07,SINV-08-01999 Acme Retail Pvt Ltd monthly supply,78491.89,18,MH,KA,false,sales
2024-06-14,SINV-06-02000 Kite Logistics invoice settlement,107482.41,5,KA,KA,true,sales
2024-09-22,SINV-09-02001 Metro Hypermart distribution lot,55469.19,18,MH,KA,false,sales
2024-06-25,SINV-06-02002 Growthline Agencies bulk order,72828.81,18,TS,KA,true,sales
2024-12-10,SINV-12-02003 Riverfront Wholesale monthly supply,58930.69,18,KA,KA,true,sales
2024-11-18,SINV-11-02004 Growthline Agencies invoice settlement,46039.13,0,TN,KA,false,sales
2024-04-04,SINV-04-02005 Kite Logistics project billing,12940.09,18,KA,KA,false,sales
2025-01-29,SINV-01-02006 Evergreen Stores monthly supply,82970.72,18,GJ,KA,true,sales
2024-04-17,SINV-04-02007 Kite Logistics monthly supply,76487.59,12,DL,KA,true,sales
2025-03-07,SINV-03-02008 Evergreen Stores distribution lot,102422.44,18,KA,KA,false,sales
2024-12-28,SINV-12-02009 Lotus Enterprises invoice settlement,40277.18,0,MH,KA,false,professional_receipts
2025-03-31,SINV-03-02010 CityMed Distributors invoice settlement,137585.36,18,KA,KA,true,sales
2024-05-19,SINV-05-02011 Indus Office Supplies project billing,48961.96,18,KA,KA,true,sales
2024-07-28,SINV-07-02012 Bluecart Traders monthly supply,118249.3,12,TS,KA,true,sales
2025-01-07,SINV-01-02013 Sunrise Superstore monthly supply,69392.92,18,TN,KA,false,sales
2024-04-21,SINV-04-02014 Jupiter Foods monthly supply,63685.74,18,MH,KA,true,sales
2024-05-06,SINV-05-02015 DigiServe Solutions distribution lot,87989.38,18,DL,KA,true,sales
2024-10-25,SINV-10-02016 Riverfront Wholesale bulk order,21953.85,5,KA,KA,false,sales
2024-09-19,SINV-09-02017 Fresh Basket Mart distribution lot,114974.99,5,MH,KA,false,sales
2025-03-29,SINV-03-02018 Evergreen Stores distribution lot,119768.22,5,KA,KA,false,sales
2025-03-15,SINV-03-02019 QuickShop Chain distribution lot,73144.62,18,GJ,KA,false,sales
2024-07-31,SINV-07-02020 Bluecart Traders invoice settlement,91596.44,18,DL,KA,true,sales
2024-06-09,SINV-06-02021 Metro Hypermart project billing,62438.54,18,KA,KA,true,sales
2025-03-28,SINV-03-02022 Nova Wellness invoice settlement,85841.11,12,TS,KA,true,sales
2024-06-05,SINV-06-02023 Sunrise Superstore bulk order,85050.54,5,TS,KA,true,sales
2024-04-21,SINV-04-02024 Horizon Pharma bulk order,93747.82,18,MH,KA,false,sales
2024-08-20,SINV-08-02025 DigiServe Solutions monthly supply,82351.99,18,TN,KA,false,sales
2024-05-25,SINV-05-02026 Kite Logistics invoice settlement,20187.0,12,DL,KA,false,sales
2024-10-28,SINV-10-02027 Metro Hypermart bulk order,101289.47,18,MH,KA,true,sales
2024-10-17,SINV-10-02028 Lotus Enterprises distribution lot,84067.48,5,DL,KA,false,sales
2024-11-10,SINV-11-02029 Bluecart Traders monthly supply,62247.85,12,TS,KA,true,sales
2024-11-21,SINV-11-02030 QuickShop Chain invoice settlement,53142.03,12,MH,KA,false,sales
2024-11-05,SINV-11-02031 Acme Retail Pvt Ltd invoice settlement,113188.65,18,TS,KA,true,sales
2024-07-24,SINV-07-02032 Orbit Fashion House invoice settlement,108321.36,12,MH,KA,false,sales
2024-12-02,SINV-12-02033 Horizon Pharma distribution lot,18852.12,18,MH,KA,false,sales
2025-01-08,SINV-01-02034 QuickShop Chain invoice settlement,23865.25,18,TS,KA,true,sales
2024-05-21,SINV-05-02035 Indus Office Supplies monthly supply,77607.26,18,GJ,KA,true,sales
2024-05-25,SINV-05-02036 Horizon Pharma project billing,39390.88,18,GJ,KA,true,sales
2025-01-20,SINV-01-02037 QuickShop Chain invoice settlement,79371.12,18,TS,KA,false,sales
2025-01-09,SINV-01-02038 Nova Wellness distribution lot,3161.12,18,DL,KA,true,professional_receipts
2025-03-23,SINV-03-02039 Indus Office Supplies project billing,93849.84,18,GJ,KA,true,sales
2024-09-30,SINV-09-02040 DigiServe Solutions invoice settlement,79015.86,12,DL,KA,false,sales
2024-11-28,SINV-11-02041 Horizon Pharma monthly supply,74234.91,18,KA,KA,true,sales
2025-01-15,SINV-01-02042 Evergreen Stores monthly supply,121690.87,12,KA,KA,true,sales
2025-03-15,SINV-03-02043 Riverfront Wholesale monthly supply,19125.85,18,KA,KA,false,sales
2024-08-10,SINV-08-02044 Acme Retail Pvt Ltd distribution lot,52619.43,18,MH,KA,false,sales
2024-05-18,SINV-05-02045 Kite Logistics project billing,91381.94,18,GJ,KA,true,sales
2025-02-17,SINV-02-02046 Horizon Pharma monthly supply,86902.1,0,TN,KA,false,sales
2024-07-20,SINV-07-02047 Nova Wellness project billing,17418.52,18,DL,KA,true,sales
2024-04-01,SINV-04-02048 Nova Wellness bulk order,116995.22,18,KA,KA,false,sales
2024-05-20,SINV-05-02049 Sunrise Superstore monthly supply,36219.1,0,TS,KA,false,sales
2024-07-01,SINV-07-02050 Growthline Agencies bulk order,31519.54,18,GJ,KA,true,professional_receipts
2024-06-08,SINV-06-02051 Bluecart Traders invoice settlement,119962.03,5,TS,KA,true,sales
2024-11-08,SINV-11-02052 Evergreen Stores bulk order,123449.72,18,DL,KA,true,sales
2024-04-18,SINV-04-02053 Riverfront Wholesale bulk order,111044.0,5,KA,KA,true,sales
2024-06-18,SINV-06-02054 Nova Wellness project billing,30584.0,5,TS,KA,false,sales
2025-01-10,SINV-01-02055 QuickShop Chain invoice settlement,116676.41,18,TN,KA,false,sales
2024-06-20,SINV-06-02056 Trinity Healthcare project billing,71993.47,18,TN,KA,false,sales
2024-08-21,SINV-08-02057 Kite Logistics monthly supply,28733.02,12,MH,KA,false,sales
2024-10-25,SINV-10-02058 Jupiter Foods monthly supply,68092.35,12,TS,KA,false,sales
2024-06-04,SINV-06-02059 Bluecart Traders distribution lot,88283.02,12,TS,KA,false,professional_receipts
2025-01-23,SINV-01-02060 Evergreen Stores bulk order,24524.59,0,KA,KA,false,sales
2024-12-17,SINV-12-02061 Trinity Healthcare invoice settlement,13671.7,18,DL,KA,true,sales
2024-09-18,SINV-09-02062 Riverfront Wholesale bulk order,25560.13,5,MH,KA,true,sales
2024-07-22,SINV-07-02063 CityMed Distributors project billing,93270.63,18,KA,KA,true,sales
2024-09-12,SINV-09-02064 Orbit Fashion House monthly supply,36348.13,5,TS,KA,false,sales
2025-03-20,SINV-03-02065 Acme Retail Pvt Ltd project billing,107472.66,18,KA,KA,true,sales
2024-05-13,SINV-05-02066 Growthline Agencies invoice settlement,119366.71,18,KA,KA,true,sales
2025-02-17,SINV-02-02067 Trinity Healthcare monthly supply,20847.47,0,GJ,KA,false,sales
2025-02-25,SINV-02-02068 Jupiter Foods project billing,40649.23,18,TS,KA,true,sales
2025-01-21,SINV-01-02069 Riverfront Wholesale invoice settlement,62664.55,18,GJ,KA,false,sales
2025-02-13,SINV-02-02070 Bluecart Traders monthly supply,67129.57,12,GJ,KA,true,sales
2024-04-26,SINV-04-02071 Acme Retail Pvt Ltd monthly supply,130991.35,18,DL,KA,true,sales
2024-12-21,SINV-12-02072 Indus Office Supplies bulk order,61519.25,18,DL,KA,true,sales
2024-12-18,SINV-12-02073 Horizon Pharma bulk order,56370.81,18,GJ,KA,true,sales
2024-10-10,SINV-10-02074 Bluecart Traders bulk order,8641.8,18,TN,KA,true,sales
2025-02-03,SINV-02-02075 Trinity Healthcare bulk order,78216.16,18,KA,KA,false,sales
2024-05-02,SINV-05-02076 Indus Office Supplies project billing,116196.98,18,KA,KA,false,sales
2025-01-10,SINV-01-02077 QuickShop Chain bulk order,34546.96,18,GJ,KA,false,sales
2024-11-29,SINV-11-02078 Prime Hardware bulk order,38945.17,18,GJ,KA,true,sales
2025-02-26,SINV-02-02079 CityMed Distributors distribution lot,36033.57,12,GJ,KA,true,sales
2025-03-14,SINV-03-02080 Jupiter Foods invoice settlement,78365.13,18,TN,KA,true,sales
2024-08-31,SINV-08-02081 Fresh Basket Mart project billing,110232.15,0,TN,KA,false,sales
2024-07-19,SINV-07-02082 DigiServe Solutions distribution lot,109582.05,12,DL,KA,true,sales
2025-02-18,SINV-02-02083 Metro Hypermart monthly supply,124322.48,5,MH,KA,true,sales
2024-10-24,SINV-10-02084 Horizon Pharma bulk order,56295.83,18,TS,KA,true,sales
2024-04-12,SINV-04-02085 CityMed Distributors project billing,40196.86,18,GJ,KA,false,sales
2024-12-28,SINV-12-02086 QuickShop Chain project billing,6201.22,18,TS,KA,true,sales
2024-12-13,SINV-12-02087 QuickShop Chain distribution lot,128973.33,5,GJ,KA,true,sales
2025-03-23,SINV-03-02088 Bluecart Traders invoice settlement,52086.74,18,MH,KA,true,sales
2024-07-14,SINV-07-02089 Growthline Agencies invoice settlement,107764.37,12,GJ,KA,true,sales
2024-09-09,SINV-09-02090 DigiServe Solutions project billing,33241.77,12,TN,KA,true,sales
2024-12-26,SINV-12-02091 Orbit Fashion House bulk order,116764.78,18,MH,KA,true,sales
2025-01-29,SINV-01-02092 CityMed Distributors invoice settlement,31569.48,18,MH,KA,true,sales
2024-04-21,SINV-04-02093 Nova Wellness project billing,91111.7,18,GJ,KA,false,sales
2024-12-11,SINV-12-02094 Kite Logistics project billing,14175.2,18,TS,KA,false,sales
2024-12-25,SINV-12-02095 Acme Retail Pvt Ltd monthly supply,25141.53,0,GJ,KA,false,sales
2024-05-25,SINV-05-02096 Kite Logistics monthly supply,19141.71,18,MH,KA,true,sales
2025-03-19,SINV-03-02097 Metro Hypermart project billing,90173.55,12,KA,KA,true,sales
2024-10-30,SINV-10-02098 Acme Retail Pvt Ltd invoice settlement,101261.45,18,MH,KA,true,sales
2024-04-30,SINV-04-02099 CityMed Distributors project billing,12529.22,12,DL,KA,true,sales
2024-05-26,SINV-05-02100 Riverfront Wholesale monthly supply,34541.15,12,GJ,KA,true,sales
2024-06-11,SINV-06-02101 Nova Wellness project billing,107447.48,5,GJ,KA,true,sales
2024-06-15,SINV-06-02102 CityMed Distributors monthly supply,40532.7,12,TS,KA,true,professional_receipts
2024-08-29,SINV-08-02103 Evergreen Stores monthly supply,52387.87,18,DL,KA,false,sales
2024-07-31,SINV-07-02104 Prime Hardware project billing,55012.02,18,TS,KA,false,sales
2024-05-20,SINV-05-02105 DigiServe Solutions bulk order,54748.21,18,KA,KA,false,sales
2024-12-23,SINV-12-02106 Growthline Agencies monthly supply,57382.32,12,TN,KA,true,sales
2024-06-18,SINV-06-02107 Orbit Fashion House bulk order,117687.88,0,DL,KA,false,sales
2024-09-22,SINV-09-02108 Lotus Enterprises monthly supply,55149.7,0,TN,KA,false,sales
2025-02-15,SINV-02-02109 Prime Hardware project billing,71267.93,18,DL,KA,false,sales
2024-08-27,SINV-08-02110 Bluecart Traders distribution lot,41727.8,5,MH,KA,true,sales
2024-09-23,SINV-09-02111 Jupiter Foods project billing,108197.13,12,MH,KA,false,sales
2024-10-26,SINV-10-02112 Bluecart Traders monthly supply,91312.6,12,TS,KA,true,sales
2024-10-07,SINV-10-02113 Orbit Fashion House project billing,4711.64,18,GJ,KA,false,sales
2025-03-29,SINV-03-02114 CityMed Distributors invoice settlement,44257.25,18,GJ,KA,true,professional_receipts
2024-06-24,SINV-06-02115 Metro Hypermart project billing,105025.66,18,GJ,KA,true,sales
2024-10-10,SINV-10-02116 Jupiter Foods distribution lot,81114.29,18,KA,KA,false,sales
2024-12-24,SINV-12-02117 Jupiter Foods project billing,103406.64,5,MH,KA,true,sales
2024-06-15,SINV-06-02118 Kite Logistics project billing,38564.92,18,GJ,KA,false,sales
2024-07-09,SINV-07-02119 Fresh Basket Mart bulk order,15773.47,18,DL,KA,false,sales
2024-06-12,SINV-06-02120 Nova Wellness monthly supply,71081.47,18,GJ,KA,false,sales
2024-11-29,SINV-11-02121 Evergreen Stores monthly supply,16920.29,12,TS,KA,false,sales
2024-11-13,SINV-11-02122 Fresh Basket Mart project billing,40413.97,18,GJ,KA,false,sales
2024-07-22,SINV-07-02123 Kite Logistics project billing,90026.93,18,MH,KA,true,sales
2025-03-03,SINV-03-02124 Riverfront Wholesale invoice settlement,104906.48,18,TN,KA,false,sales
2025-03-06,SINV-03-02125 DigiServe Solutions monthly supply,133370.02,18,GJ,KA,true,sales
2024-06-15,SINV-06-02126 Metro Hypermart invoice settlement,54803.29,18,KA,KA,true,sales
2025-01-07,SINV-01-02127 Metro Hypermart bulk order,52778.9,18,KA,KA,true,sales
2025-01-13,SINV-01-02128 Prime Hardware bulk order,14535.97,18,GJ,KA,false,sales
2024-09-08,SINV-09-02129 Sunrise Superstore invoice settlement,129548.93,12,TN,KA,true,sales
2025-01-03,SINV-01-02130 Evergreen Stores monthly supply,112050.1,12,KA,KA,true,sales
2024-06-24,SINV-06-02131 Prime Hardware project billing,3091.4,18,TN,KA,true,sales
2024-10-17,SINV-10-02132 CityMed Distributors bulk order,16806.03,18,KA,KA,false,sales
2024-05-12,SINV-05-02133 Growthline Agencies monthly supply,43518.02,18,KA,KA,false,sales
2024-10-10,SINV-10-02134 QuickShop Chain monthly supply,81914.94,0,TS,KA,false,sales
2024-09-12,SINV-09-02135 Bluecart Traders project billing,97272.65,18,TN,KA,false,sales
2025-02-23,SINV-02-02136 Nova Wellness invoice settlement,10220.75,18,KA,KA,true,sales
2024-12-10,SINV-12-02137 Orbit Fashion House distribution lot,43640.96,18,MH,KA,true,sales
2024-10-24,SINV-10-02138 Nova Wellness monthly supply,89146.9,18,TS,KA,true,sales
2024-12-08,SINV-12-02139 Prime Hardware project billing,115578.53,18,KA,KA,false,sales
2024-08-13,SINV-08-02140 Acme Retail Pvt Ltd bulk order,74690.25,12,MH,KA,true,sales
2024-11-19,SINV-11-02141 Horizon Pharma bulk order,18751.54,5,MH,KA,false,sales
2024-09-24,SINV-09-02142 Metro Hypermart monthly supply,72685.16,5,KA,KA,true,sales
2025-02-03,SINV-02-02143 Fresh Basket Mart project billing,16295.95,0,TS,KA,false,sales
2024-09-10,SINV-09-02144 Evergreen Stores bulk order,69398.82,18,MH,KA,false,sales
2024-11-16,SINV-11-02145 CityMed Distributors bulk order,81757.04,18,GJ,KA,true,sales
2024-09-13,SINV-09-02146 Bluecart Traders monthly supply,53507.58,5,TN,KA,true,sales
2024-08-20,SINV-08-02147 Jupiter Foods monthly supply,37137.16,18,TN,KA,true,sales
2024-11-27,SINV-11-02148 Riverfront Wholesale project billing,20860.58,5,MH,KA,true,sales
2024-07-05,SINV-07-02149 CityMed Distributors project billing,22280.92,0,GJ,KA,false,sales
2024-07-03,SINV-07-02150 DigiServe Solutions project billing,34484.55,18,GJ,KA,false,sales
2024-09-22,SINV-09-02151 Prime Hardware bulk order,102223.94,18,GJ,KA,true,sales
2024-08-03,SINV-08-02152 DigiServe Solutions monthly supply,28566.66,18,DL,KA,true,sales
2024-07-27,SINV-07-02153 Sunrise Superstore project billing,141684.38,18,GJ,KA,true,sales
2025-02-20,SINV-02-02154 Nova Wellness monthly supply,136963.09,18,TN,KA,true,sales
